worker_id,wav_name,onomatopoeia_ja,onomatopoeia_en,confidence_score
vXjYM,4-191327-A-38.wav,バシャッカシャッバシャッカシャッバシャッ,b a sh a q k a sh a q b a sh a q k a sh a q b a sh a q,4
icwIv,4-191327-A-38.wav,ジィジィジィジィジィ,j i: j i: j i: j i: j i:,3
icwIv,4-191327-A-38.wav,ジィチィチィチィジィ,j i: ch i: ch i: ch i: j i:,5
icwIv,4-191327-A-38.wav,ジッチィチィチィジッ,j i q ch i: ch i: ch i: j i q,5
leMeR,4-191327-A-38.wav,チャッチャ,ch a q ch a,5
leMeR,4-191327-A-38.wav,カチャカチャ,k a ch a k a ch a,4
leMeR,4-191327-A-38.wav,ギャッカチャ,gy a q k a ch a,4
bWKyE,4-191327-A-38.wav,ジェッチャッジェッチャッジェッ,j e q ch a q j e q ch a q j e q,4
bWKyE,4-191327-A-38.wav,ガチッカチャッガチッチャッチャッ,g a ch i q k a ch a q g a ch i q ch a q ch a q,3
bWKyE,4-191327-A-38.wav,ザッチャッザッチャッチャッ,z a q ch a q z a q ch a q ch a q,3
LgCGo,5-221528-A-39.wav,パリンッ,p a r i N q,5
LgCGo,5-221528-A-39.wav,カシャンッ,k a sh a N q,4
LgCGo,5-221528-A-39.wav,パシャンッ,p a sh a N q,3
biawY,5-221528-A-39.wav,チャラン,ch a r a N,3
biawY,5-221528-A-39.wav,パリャン,p a ry a N,4
biawY,5-221528-A-39.wav,パシャン,p a sh a N,4
rBFby,5-221528-A-39.wav,ピキンッ,p i k i N q,5
rBFby,5-221528-A-39.wav,ティックッ,t i q k u q,4
rBFby,5-221528-A-39.wav,パキッ,p a k i q,2
AHhVe,5-221528-A-39.wav,パリン,p a r i N,2
AHhVe,5-221528-A-39.wav,チリン,ch i r i N,1
AHhVe,5-221528-A-39.wav,ティリン,t i r i N,1
oVfBg,5-221528-A-39.wav,パリン,p a r i N,4
oVfBg,5-221528-A-39.wav,バリン,b a r i N,4
oVfBg,5-221528-A-39.wav,バリーン,b a r i: N,4
YdeQO,4-147657-A-46.wav,ゴオングオンゴオングオンブボボー,g o o N g u o N g o o N g u o N b u b o b o:,3
YdeQO,4-147657-A-46.wav,ガランゴンガランゴンブボボー,g a r a N g o N g a r a N g o N b u b o b o:,2
YdeQO,4-147657-A-46.wav,ガンゴーンガンゴーンブロロ,g a N g o: N g a N g o: N b u r o r o,2
JbyEc,4-147657-A-46.wav,カーンカーンカーン,k a: N k a: N k a: N,3
JbyEc,4-147657-A-46.wav,ゴーンゴーンゴーン,g o: N g o: N g o: N,3
JbyEc,4-147657-A-46.wav,グゥオーングゥオーングゥオーン,g u: o: N g u: o: N g u: o: N,2
lUHPr,4-147657-A-46.wav,カラーンコローンカラーン,k a r a: N k o r o: N k a r a: N,3
lUHPr,4-147657-A-46.wav,クァーンクァーンクァーン,k u a: N k u a: N k u a: N,3
lUHPr,4-147657-A-46.wav,ウァンウォンウァン,u a N w o N u a N,2
aUUqG,4-147657-A-46.wav,カンオンカンカンオンカンブゥー,k a N o N k a N k a N o N k a N b u::,3
aUUqG,4-147657-A-46.wav,カンオンカンカンオンカシャカンブゥー,k a N o N k a N k a N o N k a sh a k a N b u::,3
aUUqG,4-147657-A-46.wav,カンオンカングゥーカンオンカシャカングゥブゥー,k a N o N k a N g u:: k a N o N k a sh a k a N g u: b u::,3
YqvNS,4-147657-A-46.wav,キーンコーンカーン,k i: N k o: N k a: N,3
YqvNS,4-147657-A-46.wav,カーンコーンカーン,k a: N k o: N k a: N,2
YqvNS,4-147657-A-46.wav,カーンカーンカーン,k a: N k a: N k a: N,2
hPjFT,1-50688-A-17.wav,コッピョロロピョロロロロロロロ,k o q py o r o r o py o r o r o r o r o r o r o r o,2
hPjFT,1-50688-A-17.wav,ポッポジョロロロロージョロロロロゥ,p o q p o j o r o r o r o r o: j o r o r o r o r o u,2
hPjFT,1-50688-A-17.wav,ポンビョロロロロージョロロロロー,p o N by o r o r o r o r o: j o r o r o r o r o:,1
DHqJa,1-50688-A-17.wav,ジャジャバジャバジャバーン,j a j a b a j a b a j a b a: N,3
DHqJa,1-50688-A-17.wav,チャチャラチャラチャラーン,ch a ch a r a ch a r a ch a r a: N,3
DHqJa,1-50688-A-17.wav,ポバシャバシャバシャーン,p o b a sh a b a sh a b a sh a: N,2
NZIXE,1-50688-A-17.wav,コツンポチュポチュポチュ,k o ts u N p o ch u p o ch u p o ch u,3
NZIXE,1-50688-A-17.wav,カントクトクトク,k a N t o k u t o k u t o k u,3
NZIXE,1-50688-A-17.wav,コンジョロジョロジョロロ,k o N j o r o j o r o j o r o r o,3
WPmsw,1-50688-A-17.wav,チョロチョロチョロ,ch o r o ch o r o ch o r o,4
WPmsw,1-50688-A-17.wav,チャララチャララチャララ,ch a r a r a ch a r a r a ch a r a r a,3
WPmsw,1-50688-A-17.wav,シャララシャララシャララ,sh a r a r a sh a r a r a sh a r a r a,3
dYvpi,1-50688-A-17.wav,ジャジャージャー,j a j a: j a:,4
dYvpi,1-50688-A-17.wav,ジョジョボー,j o j o b o:,3
dYvpi,1-50688-A-17.wav,ザザバーザバー,z a z a b a: z a b a:,2
LxEJH,1-137-A-32.wav,カタッカタカタカタカタ,k a t a q k a t a k a t a k a t a k a t a,4
LxEJH,1-137-A-32.wav,カチャッカチャカチャカチャカチャ,k a ch a q k a ch a k a ch a k a ch a k a ch a,3
LxEJH,1-137-A-32.wav,カチッカチカチカチカチ,k a ch i q k a ch i k a ch i k a ch i k a ch i,2
ocZuz,1-137-A-32.wav,カチッカチッーカチッカチッカチッカチッカチッカチッ,k a ch i q k a ch i q: k a ch i q k a ch i q k a ch i q k a ch i q k a ch i q k a ch i q,3
ocZuz,1-137-A-32.wav,カタカターカタカタカタカタカタカタカタカタカタカタ,k a t a k a t a: k a t a k a t a k a t a k a t a k a t a k a t a k a t a k a t a k a t a k a t a,3
ocZuz,1-137-A-32.wav,カタッーカタッカタッカタッカタッカタッカタッカタッカタッ,k a t a q: k a t a q k a t a q k a t a q k a t a q k a t a q k a t a q k a t a q k a t a q,2
SjIcx,1-137-A-32.wav,カタッ カタカタカタカタッ,k a t a q  k a t a k a t a k a t a k a t a q,3
SjIcx,1-137-A-32.wav,コチャッ コチャコチャコチャコチャ,k o ch a q  k o ch a k o ch a k o ch a k o ch a,3
SjIcx,1-137-A-32.wav,タタッ タタタタタタタッ,t a t a q  t a t a t a t a t a t a t a q,3
LJjBi,1-137-A-32.wav,カタカタ,k a t a k a t a,4
LJjBi,1-137-A-32.wav,パチパチ,p a ch i p a ch i,3
LJjBi,1-137-A-32.wav,カチカチ,k a ch i k a ch i,3
leMeR,1-137-A-32.wav,カタカタ,k a t a k a t a,5
leMeR,1-137-A-32.wav,カチャカチャ,k a ch a k a ch a,5
leMeR,1-137-A-32.wav,パタパタ,p a t a p a t a,4
UpkDy,5-103421-A-2.wav,プイールブルルプイールブルルブヒ,p u i: r u b u r u r u p u i: r u b u r u r u b u h i,4
UpkDy,5-103421-A-2.wav,ブヒールブルルブヒールブルルブヒ,b u h i: r u b u r u r u b u h i: r u b u r u r u b u h i,3
UpkDy,5-103421-A-2.wav,ビヒールボルルビヒールボルルビヒ,b i h i: r u b o r u r u b i h i: r u b o r u r u b i h i,3
mNqRW,5-103421-A-2.wav,キュイーン,ky u i: N,3
mNqRW,5-103421-A-2.wav,ウィーン,w i: N,2
mNqRW,5-103421-A-2.wav,ビュイーン,by u i: N,4
mHxNW,5-103421-A-2.wav,ウェーウォーエェーウォーエェーウォーエェ,w e: w o: e e: w o: e e: w o: e e,5
mHxNW,5-103421-A-2.wav,キェーオォーケェーオォーケェーオォーケェ,k i e: o:: k e:: o:: k e:: o:: k e:,3
mHxNW,5-103421-A-2.wav,イェーヴォーヘェーヴォーヘェーヴォーヘェッ,i e: b u o: h e:: b u o: h e:: b u o: h e: q,4
ycEom,5-103421-A-2.wav,ウィードウィウィーンウィード,w i: d o w i w i: N w i: d o,3
ycEom,5-103421-A-2.wav,ヒヒィーンギギードッヒーン,h i h i:: N g i g i: d o q h i: N,2
ycEom,5-103421-A-2.wav,ブヒッブフィーヒーンウィード,b u h i q b u f i: h i: N w i: d o,2
gyrDO,5-103421-A-2.wav,ギーグオギーグオ,g i: g u o g i: g u o,4
gyrDO,5-103421-A-2.wav,ギーガグオギーガグオ,g i: g a g u o g i: g a g u o,4
gyrDO,5-103421-A-2.wav,ギーオグオギーオ,g i: o g u o g i: o,3
ZZlAb,1-21935-A-38.wav,チッコチッコチッコチッコ,ch i q k o ch i q k o ch i q k o ch i q k o,5
ZZlAb,1-21935-A-38.wav,ジッコジッコジッコジッコ,j i q k o j i q k o j i q k o j i q k o,4
ZZlAb,1-21935-A-38.wav,チュッコチュッコチュッコチュッコ,ch u q k o ch u q k o ch u q k o ch u q k o,4
ntnXi,1-21935-A-38.wav,カチカチカチカチカチカチカチッオ,k a ch i k a ch i k a ch i k a ch i k a ch i k a ch i k a ch i q o,3
ntnXi,1-21935-A-38.wav,ティトッティトッティトッティトッティッ,t i t o q t i t o q t i t o q t i t o q t i q,3
ntnXi,1-21935-A-38.wav,キィトキィトキィトキィトキィトキッ,k i: t o k i: t o k i: t o k i: t o k i: t o k i q,2
iyITo,1-21935-A-38.wav,トンッカットンッカットンッカットンッカットンッカッ,t o N q k a q t o N q k a q t o N q k a q t o N q k a q t o N q k a q,5
iyITo,1-21935-A-38.wav,ワンッ,w a N q,3
iyITo,1-21935-A-38.wav,サー,s a:,5
irNOL,1-21935-A-38.wav,トーントーン,t o: N t o: N,2
irNOL,1-21935-A-38.wav,トトーントトーン,t o t o: N t o t o: N,2
irNOL,1-21935-A-38.wav,トントン,t o N t o N,2
QyRVl,1-21935-A-38.wav,カチカチカチ,k a ch i k a ch i k a ch i,5
QyRVl,1-21935-A-38.wav,カンカンカン,k a N k a N k a N,4
QyRVl,1-21935-A-38.wav,カッカッカッ,k a q k a q k a q,4
ZJxfY,4-215635-A-34.wav,チットッテチ チットッテ,ch i q t o q t e ch i  ch i q t o q t e,4
ZJxfY,4-215635-A-34.wav,ティットッテシ ティットッタ,t i q t o q t e sh i  t i q t o q t a,4
ZJxfY,4-215635-A-34.wav,ピットテタ ピットッタ,p i q t o t e t a  p i q t o q t a,2
gdzUv,4-215635-A-34.wav,ピッチヨピタピー,p i q ch i y o p i t a p i:,4
gdzUv,4-215635-A-34.wav,ピタピタ,p i t a p i t a,2
gdzUv,4-215635-A-34.wav,ピチヨピチョ,p i ch i y o p i ch o,3
dsMtw,4-215635-A-34.wav,ピッポピピピッポッピ,p i q p o p i p i p i q p o q p i,4
dsMtw,4-215635-A-34.wav,チッチンカンチッチカン,ch i q ch i N k a N ch i q ch i k a N,3
dsMtw,4-215635-A-34.wav,キッコカコキッコカン,k i q k o k a k o k i q k o k a N,3
msndL,4-215635-A-34.wav,ペッシプッペッペッシプッペッ,p e q sh i p u q p e q p e q sh i p u q p e q,4
msndL,4-215635-A-34.wav,シッコッカッシッコッカッ,sh i q k o q k a q sh i q k o q k a q,3
msndL,4-215635-A-34.wav,ピシットッタッピシットッタッ,p i sh i q t o q t a q p i sh i q t o q t a q,2
hqXqT,4-215635-A-34.wav,チットットォコチットッコ,ch i q t o q t o: k o ch i q t o q k o,4
hqXqT,4-215635-A-34.wav,チィットットコチットッコ,ch i: q t o q t o k o ch i q t o q k o,4
hqXqT,4-215635-A-34.wav,キットットコキットッコォ,k i q t o q t o k o k i q t o q k o:,3
pjPSa,1-57795-A-8.wav,ウンッメーッンッメェッメェー,u N q m e: q N q m e: q m e::,4
pjPSa,1-57795-A-8.wav,ンッッメェームッメッメェー,N q q m e:: m u q m e q m e::,3
pjPSa,1-57795-A-8.wav,ムゥッメェーンメェーッメェ,m u: q m e:: N m e:: q m e:,3
YviQS,1-57795-A-8.wav,ウンメーメーウンメーウンメーメー,u N m e: m e: u N m e: u N m e: m e:,4
YviQS,1-57795-A-8.wav,ウンヴェーメーウンメーウメー,u N b u e: m e: u N m e: u m e:,4
YviQS,1-57795-A-8.wav,ウンッメーウンメーヴェー,u N q m e: u N m e: b u e:,3
YNDeh,1-57795-A-8.wav,ウメー ウ ウメー,u m e:  u  u m e:,3
YNDeh,1-57795-A-8.wav,ウメー ユ ユメー,u m e:  y u  y u m e:,3
YNDeh,1-57795-A-8.wav,ウメー ウ イメー,u m e:  u  i m e:,3
klfNy,1-57795-A-8.wav,メェー,m e::,5
klfNy,1-57795-A-8.wav,グェー,g u e:,3
klfNy,1-57795-A-8.wav,ウェー,w e:,3
dEzBR,1-57795-A-8.wav,ウメーウメ,u m e: u m e,3
dEzBR,1-57795-A-8.wav,ウンメーウメウメ,u N m e: u m e u m e,3
dEzBR,1-57795-A-8.wav,ウンメーウンメーウメ,u N m e: u N m e: u m e,3
vDzAU,2-104877-A-3.wav,モーピーピピピピーピピピゴー,m o: p i: p i p i p i p i: p i p i p i g o:,2
vDzAU,2-104877-A-3.wav,ンモーピーピピピピーピピピンダッ,N m o: p i: p i p i p i p i: p i p i p i N d a q,2
vDzAU,2-104877-A-3.wav,モモーピヨピヨピヨピヨッダー,m o m o: p i y o p i y o p i y o p i y o q d a:,1
NKtzJ,2-104877-A-3.wav,ゴーンッピーピホヒホヒホヒ,g o: N q p i: p i h o h i h o h i h o h i,4
NKtzJ,2-104877-A-3.wav,ドーンップヒーヒホヒホヒホヒ,d o: N q p u h i: h i h o h i h o h i h o h i,3
NKtzJ,2-104877-A-3.wav,モォーンッフィーフィホヒホヒホヒ,m o:: N q f i: f i h o h i h o h i h o h i,4
jRCxx,2-104877-A-3.wav,ゴォーピー,g o:: p i:,3
jRCxx,2-104877-A-3.wav,グーピー,g u: p i:,3
jRCxx,2-104877-A-3.wav,ガァーピー,g a:: p i:,2
QyRVl,2-104877-A-3.wav,パオーン,p a o: N,5
QyRVl,2-104877-A-3.wav,ヒューヒューヒュー,hy u: hy u: hy u:,3
QyRVl,2-104877-A-3.wav,サッサッツァ,s a q s a q ts a,3
WWPel,2-104877-A-3.wav,ブォーンピューピュピュピュピュピュピュッ,b u o: N py u: py u py u py u py u py u py u q,5
WWPel,2-104877-A-3.wav,ブーンピョーピョピョピョピョピョピョ,b u: N py o: py o py o py o py o py o py o,3
WWPel,2-104877-A-3.wav,ウィーンヒューヒュヒュヒュヒュヒュヒュ,w i: N hy u: hy u hy u hy u hy u hy u hy u,3
Zmjbc,1-260640-C-2.wav,グググエー,g u g u g u e:,3
Zmjbc,1-260640-C-2.wav,ブブブエー,b u b u b u e:,3
Zmjbc,1-260640-C-2.wav,ヴヴヴエー,b u b u b u e:,3
JxhWr,1-260640-C-2.wav,ブッヒッヒィィイーブゥーブゥー,b u q h i q h i: i i: b u:: b u::,2
JxhWr,1-260640-C-2.wav,ヴェヘッヘェエーヴェェー,b u e h e q h e: e: b u e e:,3
JxhWr,1-260640-C-2.wav,ヴィエッベベェエーヴォェー,b u i e q b e b e: e: b u o e:,3
EPTFC,1-260640-C-2.wav,ゴッゴッゴッブィーブィーブィーィー,g o q g o q g o q b u i: b u i: b u i: i:,4
EPTFC,1-260640-C-2.wav,ドッドッドッドッブヒーブヒーブヒーブヒー,d o q d o q d o q d o q b u h i: b u h i: b u h i: b u h i:,3
EPTFC,1-260640-C-2.wav,グォッグォッグォッグォブヒィーブヒィーブヒィーブヒィー,g u o q g u o q g u o q g u o b u h i:: b u h i:: b u h i:: b u h i::,3
tSzrG,1-260640-C-2.wav,ブブブメー,b u b u b u m e:,4
tSzrG,1-260640-C-2.wav,ブヒブヒブヒオエー,b u h i b u h i b u h i o e:,3
tSzrG,1-260640-C-2.wav,オエオエオエヌオー,o e o e o e n u o:,2
vreXr,1-260640-C-2.wav,ガガガーガガ,g a g a g a: g a g a,3
vreXr,1-260640-C-2.wav,グァグァガーグァ,g u a g u a g a: g u a,4
vreXr,1-260640-C-2.wav,カッカッカークヮ,k a q k a q k a: k u w a,2
lLqcg,3-155312-A-0.wav,ワンワンワンワン,w a N w a N w a N w a N,4
lLqcg,3-155312-A-0.wav,バウアウバウアウ,b a u a u b a u a u,4
lLqcg,3-155312-A-0.wav,ウワワウワワウワウ,u w a w a u w a w a u w a u,4
VIdwo,3-155312-A-0.wav,ワンワン,w a N w a N,5
VIdwo,3-155312-A-0.wav,バウバウ,b a u b a u,3
VIdwo,3-155312-A-0.wav,ビヨビヨ,b i y o b i y o,3
jesYg,3-155312-A-0.wav,ワンワンワンワーワワワンー,w a N w a N w a N w a: w a w a w a N:,4
jesYg,3-155312-A-0.wav,ワンワンワンワンーワンワンワンワンー,w a N w a N w a N w a N: w a N w a N w a N w a N:,4
jesYg,3-155312-A-0.wav,ワンワンワンワンワオーワオーワオー,w a N w a N w a N w a N w a o: w a o: w a o:,4
HtDPb,3-155312-A-0.wav,ワンッワンッワンッワンッ,w a N q w a N q w a N q w a N q,5
HtDPb,3-155312-A-0.wav,バウッバウッバウッバウッ,b a u q b a u q b a u q b a u q,4
HtDPb,3-155312-A-0.wav,ヴァンヴァンヴァンヴァン,b u a N b u a N b u a N b u a N,4
eTOdo,3-155312-A-0.wav,ワンワンワン,w a N w a N w a N,5
eTOdo,3-155312-A-0.wav,ワァンワァンアンアン,w a: N w a: N a N a N,5
eTOdo,3-155312-A-0.wav,ワンワンワンオンオン,w a N w a N w a N o N o N,4
WeaDN,3-102583-A-49.wav,ゴーシッゴーシゴーシゴーシゴーシゴーシッ,g o: sh i q g o: sh i g o: sh i g o: sh i g o: sh i g o: sh i q,4
WeaDN,3-102583-A-49.wav,ジャーギッジャーギジャーギジャーギジャーギジャーギッ,j a: g i q j a: g i j a: g i j a: g i j a: g i j a: g i q,3
WeaDN,3-102583-A-49.wav,ガーシャッガーシャガーシャガーシャガーシャガーシャッ,g a: sh a q g a: sh a g a: sh a g a: sh a g a: sh a g a: sh a q,2
ErULW,3-102583-A-49.wav,ギュコギュコギュコギュコ,gy u k o gy u k o gy u k o gy u k o,5
ErULW,3-102583-A-49.wav,ギコギコギコギコ,g i k o g i k o g i k o g i k o,4
ErULW,3-102583-A-49.wav,シャコシャコシャコシャコ,sh a k o sh a k o sh a k o sh a k o,3
WGhwB,3-102583-A-49.wav,ズゥアタッズゥアタッズゥアタッズゥアタッズゥアタッズゥアタッ,z u: a t a q z u: a t a q z u: a t a q z u: a t a q z u: a t a q z u: a t a q,3
WGhwB,3-102583-A-49.wav,グゥアタッグゥアタッグゥアタッグゥアタッグゥアタッグゥアタッ,g u: a t a q g u: a t a q g u: a t a q g u: a t a q g u: a t a q g u: a t a q,2
WGhwB,3-102583-A-49.wav,クゥアタックゥアタックゥアタックゥアタックゥアタックゥアタッ,k u: a t a q k u: a t a q k u: a t a q k u: a t a q k u: a t a q k u: a t a q,2
NjpiE,3-102583-A-49.wav,ギシュギシュギシュ,g i sh u g i sh u g i sh u,3
NjpiE,3-102583-A-49.wav,ギッコギッコギッコギッコ,g i q k o g i q k o g i q k o g i q k o,3
NjpiE,3-102583-A-49.wav,ザシュザシュザシュザシュ,z a sh u z a sh u z a sh u z a sh u,3
lEHPC,3-102583-A-49.wav,ギーコギーコギーコ,g i: k o g i: k o g i: k o,4
lEHPC,3-102583-A-49.wav,シュッシュシュッシュ,sh u q sh u sh u q sh u,4
lEHPC,3-102583-A-49.wav,シャッスッシャッスッ,sh a q s u q sh a q s u q,4
IbzLK,1-34094-A-5.wav,ワーン,w a: N,4
IbzLK,1-34094-A-5.wav,ウワーン,u w a: N,3
IbzLK,1-34094-A-5.wav,アーン,a: N,3
yKmqc,1-34094-A-5.wav,ニャーニャオーン,ny a: ny a o: N,4
yKmqc,1-34094-A-5.wav,ゥァーオウフィアーオ,u a: o u f i a: o,3
yKmqc,1-34094-A-5.wav,フゥーアシャーゥォ,f u:: a sh a: u o,3
RUhRI,1-34094-A-5.wav,アーンアアーン,a: N a a: N,3
RUhRI,1-34094-A-5.wav,ウワーンウワアアーン,u w a: N u w a a a: N,3
RUhRI,1-34094-A-5.wav,アアアーワアアアー,a a a: w a a a a:,3
iyITo,1-34094-A-5.wav,ァアアアアアァォンナァーオ,a a a a a a a o N n a:: o,4
iyITo,1-34094-A-5.wav,ゴー,g o:,5
iyITo,1-34094-A-5.wav,アアアアァァォ,a a a a a a o,3
gVVxZ,1-34094-A-5.wav,ニャーオ,ny a: o,2
gVVxZ,1-34094-A-5.wav,ミャーオ,my a: o,2
gVVxZ,1-34094-A-5.wav,ウニャーオ,u ny a: o,2
WeaDN,5-198891-C-8.wav,メエェーメエエェーメエエエェー,m e e e: m e e e e: m e e e e e:,5
WeaDN,5-198891-C-8.wav,ヴゥメエェーメエェーヴゥメエエエェー,b u u m e e e: m e e e: b u u m e e e e e:,3
WeaDN,5-198891-C-8.wav,ブゥベェーブベェーブベエエエェー,b u: b e:: b u b e:: b u b e e e e e:,2
vXjYM,5-198891-C-8.wav,メェーメェーメェー,m e:: m e:: m e::,4
vXjYM,5-198891-C-8.wav,ンメェーンメェーンメェー,N m e:: N m e:: N m e::,4
vXjYM,5-198891-C-8.wav,ウベェーウベェーンベェー,u b e:: u b e:: N b e::,3
icwIv,5-198891-C-8.wav,カァカァカァカァメーメェーカァメェーカァカァ,k a: k a: k a: k a: m e: m e:: k a: m e:: k a: k a:,5
icwIv,5-198891-C-8.wav,クァクァクァメーメェークァメェークァクァー,k u a k u a k u a m e: m e:: k u a m e:: k u a k u a:,4
icwIv,5-198891-C-8.wav,クァクァクァメェーベェーエクァブェークァクァ,k u a k u a k u a m e:: b e:: e k u a b u e: k u a k u a,5
leMeR,5-198891-C-8.wav,ウメェー,u m e::,5
leMeR,5-198891-C-8.wav,エエメェー,e e m e::,4
leMeR,5-198891-C-8.wav,ウエーエー,u e: e:,4
bWKyE,5-198891-C-8.wav,メェーガーヴェー,m e:: g a: b u e:,4
bWKyE,5-198891-C-8.wav,ウェーアーエー,w e: a: e:,2
bWKyE,5-198891-C-8.wav,ヴェーアーゲー,b u e: a: g e:,3
RKCDX,1-88807-A-39.wav,チャリチャリシャリーン,ch a r i ch a r i sh a r i: N,2
RKCDX,1-88807-A-39.wav,シャリシャリチャーン,sh a r i sh a r i ch a: N,2
RKCDX,1-88807-A-39.wav,チリシャリチャーン,ch i r i sh a r i ch a: N,3
tYCcL,1-88807-A-39.wav,キラキラキラキラガシャッ,k i r a k i r a k i r a k i r a g a sh a q,3
tYCcL,1-88807-A-39.wav,キャラキャラキャラキャラグゥワシャッ,ky a r a ky a r a ky a r a ky a r a g u: w a sh a q,4
tYCcL,1-88807-A-39.wav,カランコロンカランコロングシャッ,k a r a N k o r o N k a r a N k o r o N g u sh a q,2
QhKnD,1-88807-A-39.wav,ピリピリビン,p i r i p i r i b i N,2
QhKnD,1-88807-A-39.wav,チリチリジン,ch i r i ch i r i j i N,3
QhKnD,1-88807-A-39.wav,チエジヤラン,ch i e j i y a r a N,2
upqzi,1-88807-A-39.wav,キリキリキリグリッ,k i r i k i r i k i r i g u r i q,3
